shape_id,shape_pt_lat,shape_pt_lon,shape_pt_x,shape_pt_y,shape_pt_sequence,shape_dist_traveled
S1-Sa03-8-E1-2,47.618558,-122.343816,1267913.2,229286.2,60004,0.983
S1-Sa03-8-E1-2,47.618556,-122.343643,1267956.0,229284.7,60005,0.991
S1-Sa03-8-E1-2,47.618556,-122.343347,1268028.9,229283.2,60006,1.005
S1-Sa03-8-E1-2,47.618553,-122.342542,1268227.3,229278.1,60007,1.043
S1-Sa03-8-E1-2,47.618553,-122.342542,1268227.3,229278.1,70001,1.043
S1-Sa03-8-E1-2,47.618552,-122.342400,1268262.3,229277.2,70002,1.049
S1-Sa03-8-E1-2,47.618548,-122.341371,1268516.1,229270.9,70003,1.098
S1-Sa03-8-E1-2,47.618543,-122.339885,1268882.5,229261.6,70004,1.167
S1-Sa03-8-E1-2,47.618540,-122.339374,1269008.4,229258.2,70005,1.191
S1-Sa03-8-E1-2,47.618536,-122.338483,1269228.1,229252.5,70006,1.232
S1-Sa03-8-E1-2,47.618536,-122.338395,1269249.8,229251.9,70007,1.237
S1-Sa03-8-E1-2,47.618535,-122.338219,1269293.1,229250.9,70008,1.245
S1-Sa03-8-E1-2,47.618535,-122.338219,1269293.1,229250.9,80001,1.245
S1-Sa03-8-E1-2,47.618535,-122.337828,1269389.7,229248.8,80002,1.263
S1-Sa03-8-E1-2,47.618531,-122.337155,1269555.6,229244.4,80003,1.294
S1-Sa03-8-E1-2,47.618536,-122.336299,1269766.7,229241.8,80004,1.334
S1-Sa03-8-E1-2,47.618526,-122.335874,1269871.3,229236.1,80005,1.354
S1-Sa03-8-E1-2,47.618523,-122.335319,1270008.3,229232.6,80006,1.380
S1-Sa03-8-E1-2,47.618534,-122.335144,1270051.5,229235.5,80007,1.388
S1-Sa03-8-E1-2,47.618533,-122.334564,1270194.4,229232.4,80008,1.415
S1-Sa03-8-E1-2,47.618533,-122.334564,1270194.4,229232.4,90001,1.415
S1-Sa03-8-E1-2,47.618532,-122.334300,1270259.4,229231.0,90002,1.428
S1-Sa03-8-E1-2,47.618536,-122.333619,1270427.5,229229.0,90003,1.460
S1-Sa03-8-E1-2,47.618516,-122.333386,1270484.7,229220.7,90004,1.471
S1-Sa03-8-E1-2,47.618515,-122.332971,1270587.0,229218.3,90005,1.490
S1-Sa03-8-E1-2,47.618513,-122.332394,1270729.3,229214.7,90006,1.517
S1-Sa03-8-E1-2,47.618512,-122.332241,1270767.1,229213.8,90007,1.524
S1-Sa03-8-E1-2,47.618510,-122.331393,1270976.1,229208.8,90008,1.564
S1-Sa03-8-E1-2,47.618501,-122.331050,1271060.7,229204.1,90009,1.580
S1-Sa03-8-E1-2,47.618498,-122.330917,1271093.5,229202.3,90010,1.586
S1-Sa03-8-E1-2,47.618498,-122.330917,1271093.5,229202.3,100001,1.586
S1-Sa03-8-E1-2,47.618493,-122.330722,1271141.6,229199.6,100002,1.595
S1-Sa03-8-E1-2,47.618453,-122.330359,1271230.8,229183.2,100003,1.612
S1-Sa03-8-E1-2,47.618436,-122.330121,1271289.3,229175.9,100004,1.623
S1-Sa03-8-E1-2,47.618424,-122.329803,1271367.6,229170.0,100005,1.638
S1-Sa03-8-E1-2,47.618432,-122.329400,1271467.1,229170.7,100006,1.657
S1-Sa03-8-E1-2,47.618499,-122.327852,1271849.3,229187.7,100007,1.730
S1-Sa03-8-E1-2,47.618494,-122.326725,1272127.2,229180.8,100008,1.782
S1-Sa03-8-E1-2,47.618494,-122.325628,1272397.5,229175.3,100009,1.833
S1-Sa03-8-E1-2,47.618898,-122.325287,1272484.6,229321.0,100010,1.866
S1-Sa03-8-E1-2,47.619173,-122.324951,1272569.3,229419.7,100011,1.890
S1-Sa03-8-E1-2,47.619173,-122.324951,1272569.3,229419.7,110001,1.890
S1-Sa03-8-E1-2,47.619280,-122.324820,1272602.4,229458.3,110002,1.900
S1-Sa03-8-E1-2,47.619381,-122.324648,1272645.5,229494.1,110003,1.910
S1-Sa03-8-E1-2,47.619449,-122.324530,1272675.0,229518.6,110004,1.918
S1-Sa03-8-E1-2,47.619576,-122.324255,1272743.8,229563.6,110005,1.933
S1-Sa03-8-E1-2,47.619668,-122.324009,1272805.0,229595.8,110006,1.946
S1-Sa03-8-E1-2,47.619751,-122.323733,1272873.8,229624.6,110007,1.961
S1-Sa03-8-E1-2,47.619811,-122.323470,1272939.1,229645.2,110008,1.973
S1-Sa03-8-E1-2,47.619871,-122.323070,1273038.0,229665.2,110009,1.993
S1-Sa03-8-E1-2,47.619893,-122.322761,1273114.4,229672.0,110010,2.007
S1-Sa03-8-E1-2,47.619900,-122.322204,1273251.8,229671.8,110011,2.033
S1-Sa03-8-E1-2,47.619905,-122.321551,1273412.9,229670.4,110012,2.064
S1-Sa03-8-E1-2,47.619909,-122.320871,1273580.5,229668.9,110013,2.095
S1-Sa03-8-E1-2,47.619912,-122.320466,1273680.5,229668.0,110014,2.114
S1-Sa03-8-E1-2,47.619912,-122.320466,1273680.5,229668.0,120001,2.114
S1-Sa03-8-E1-2,47.619919,-122.319538,1273909.4,229666.0,120002,2.158
S1-Sa03-8-E1-2,47.619924,-122.318878,1274072.1,229664.7,120003,2.189
S1-Sa03-8-E1-2,47.619929,-122.318232,1274231.4,229663.5,120004,2.219
S1-Sa03-8-E1-2,47.619938,-122.316926,1274553.4,229660.7,120005,2.280
S1-Sa03-8-E1-2,47.619942,-122.316420,1274678.2,229659.7,120006,2.303
S1-Sa03-8-E1-2,47.619942,-122.316420,1274678.2,229659.7,130001,2.303
S1-Sa03-8-E1-2,47.619943,-122.316272,1274714.7,229659.4,130002,2.310
S1-Sa03-8-E1-2,47.619948,-122.315617,1274876.3,229658.0,130003,2.341
S1-Sa03-8-E1-2,47.619953,-122.314966,1275036.8,229656.6,130004,2.371
S1-Sa03-8-E1-2,47.619957,-122.314315,1275197.5,229655.2,130005,2.402
S1-Sa03-8-E1-2,47.619964,-122.313502,1275398.0,229653.8,130006,2.440
S1-Sa03-8-E1-2,47.619967,-122.313040,1275512.0,229652.7,130007,2.461
S1-Sa03-8-E1-2,47.619967,-122.313040,1275512.0,229652.7,140001,2.461
S1-Sa03-8-E1-2,47.619969,-122.312717,1275591.5,229651.9,140002,2.476
S1-Sa03-8-E1-2,47.620505,-122.312711,1275596.9,229847.3,140003,2.513
S1-Sa03-8-E1-2,47.620503,-122.312044,1275761.2,229843.4,140004,2.544
S1-Sa03-8-E1-2,47.620501,-122.311382,1275924.5,229839.6,140005,2.575
S1-Sa03-8-E1-2,47.620499,-122.311017,1276014.5,229837.2,140006,2.592
S1-Sa03-8-E1-2,47.620499,-122.311017,1276014.5,229837.2,150001,2.592
S1-Sa03-8-E1-2,47.620498,-122.310726,1276086.1,229835.2,150002,2.606
S1-Sa03-8-E1-2,47.620497,-122.310060,1276250.4,229831.9,150003,2.637
S1-Sa03-8-E1-2,47.620495,-122.309389,1276415.9,229828.0,150004,2.668
S1-Sa03-8-E1-2,47.620493,-122.308738,1276576.4,229824.2,150005,2.699
S1-Sa03-8-E1-2,47.620491,-122.307888,1276785.9,229819.3,150006,2.739
S1-Sa03-8-E1-2,47.620490,-122.307511,1276878.8,229817.1,150007,2.756
S1-Sa03-8-E1-2,47.620490,-122.307511,1276878.8,229817.1,160001,2.756
S1-Sa03-8-E1-2,47.620489,-122.307349,1276918.9,229816.1,160002,2.764
S1-Sa03-8-E1-2,47.620485,-122.306045,1277240.3,229808.5,160003,2.825
S1-Sa03-8-E1-2,47.620461,-122.305794,1277302.1,229798.6,160004,2.836
S1-Sa03-8-E1-2,47.620325,-122.305255,1277433.9,229746.5,160005,2.863
S1-Sa03-8-E1-2,47.620268,-122.305000,1277496.5,229724.5,160006,2.876
S1-Sa03-8-E1-2,47.620221,-122.304738,1277560.8,229705.9,160007,2.889
S1-Sa03-8-E1-2,47.620215,-122.303618,1277836.9,229698.5,160008,2.941
S1-Sa03-8-E1-2,47.620213,-122.303172,1277946.8,229695.6,160009,2.962
S1-Sa03-8-E1-2,47.620213,-122.303172,1277946.8,229695.6,170001,2.962
S1-Sa03-8-E1-2,47.620209,-122.302498,1278113.0,229691.1,170002,2.993
S1-Sa03-8-E1-2,47.620209,-122.301912,1278257.4,229688.2,170003,3.020
S1-Sa03-8-E1-2,47.620208,-122.301174,1278439.5,229684.6,170004,3.055
S1-Sa03-8-E1-2,47.620205,-122.301045,1278471.2,229682.8,170005,3.061
S1-Sa03-8-E1-2,47.620555,-122.300516,1278604.2,229807.8,170006,3.096
S1-Sa03-8-E1-2,47.620980,-122.299872,1278765.9,229959.8,170007,3.138
S1-Sa03-8-E1-2,47.621145,-122.299629,1278826.9,230018.9,170008,3.154
S1-Sa03-8-E1-2,47.621145,-122.299629,1278826.9,230018.9,180001,3.154
S1-Sa03-8-E1-2,47.621363,-122.299308,1278907.5,230097.0,180002,3.175
S1-Sa03-8-E1-2,47.622009,-122.298357,1279146.5,230328.0,180003,3.238
S1-Sa03-8-E1-2,47.622537,-122.297579,1279342.0,230517.0,180004,3.289
S1-Sa03-8-E1-2,47.622537,-122.297579,1279342.0,230517.0,190001,3.289
S1-Sa03-8-E1-2,47.622590,-122.297500,1279361.8,230536.1,190002,3.295
S1-Sa03-8-E1-2,47.622746,-122.297272,1279419.1,230591.6,190003,3.310
S1-Sa03-8-E1-2,47.623319,-122.296423,1279632.6,230796.8,190004,3.366
S1-Sa03-8-E1-2,47.623027,-122.296285,1279664.4,230689.6,190005,3.387
S1-Sa03-8-E1-2,47.622818,-122.296211,1279681.3,230612.9,190006,3.402
S1-Sa03-8-E1-2,47.622674,-122.296164,1279692.0,230560.2,190007,3.412
S1-Sa03-8-E1-2,47.622586,-122.296142,1279696.6,230528.1,190008,3.418
S1-Sa03-8-E1-2,47.622515,-122.296131,1279699.0,230502.2,190009,3.423
S1-Sa03-8-E1-2,47.622351,-122.296126,1279698.9,230442.5,190010,3.434
S1-Sa03-8-E1-2,47.621530,-122.296135,1279691.2,230143.0,190011,3.491
S1-Sa03-8-E1-2,47.621428,-122.296119,1279694.3,230105.5,190012,3.498
S1-Sa03-8-E1-2,47.621345,-122.296099,1279698.6,230075.4,190013,3.504
S1-Sa03-8-E1-2,47.621252,-122.296083,1279701.9,230041.2,190014,3.511
S1-Sa03-8-E1-2,47.621160,-122.296075,1279703.4,230007.6,190015,3.517
S1-Sa03-8-E1-2,47.620178,-122.296087,1279693.5,229649.7,190016,3.585
S1-Sa03-8-E1-2,47.620019,-122.296090,1279691.6,229591.7,190017,3.596
S1-Sa03-8-E1-2,47.620019,-122.296090,1279691.6,229591.7,200001,3.596
S1-Sa03-8-E1-2,47.618901,-122.296115,1279677.9,229184.1,200002,3.673
S1-Sa03-8-E1-2,47.617624,-122.296141,1279662.6,228718.6,200003,3.761
S1-Sa03-8-E1-2,47.616457,-122.296154,1279651.3,228292.8,200004,3.842
S1-Sa03-8-E1-2,47.616242,-122.296156,1279649.2,228214.7,200005,3.857
S1-Sa03-8-E1-2,47.616242,-122.296156,1279649.2,228214.7,210001,3.857
S1-Sa03-8-E1-2,47.615289,-122.296167,1279639.9,227866.9,210002,3.922
S1-Sa03-8-E1-2,47.614121,-122.296181,1279628.5,227441.1,210003,4.003
S1-Sa03-8-E1-2,47.613392,-122.296191,1279620.8,227175.2,210004,4.054
S1-Sa03-8-E1-2,47.612955,-122.296198,1279616.2,227015.9,210005,4.084
S1-Sa03-8-E1-2,47.612732,-122.296202,1279613.6,226934.5,210006,4.099
S1-Sa03-8-E1-2,47.612732,-122.296202,1279613.6,226934.5,220001,4.099
S1-Sa03-8-E1-2,47.612449,-122.296207,1279610.3,226831.5,220002,4.119
S1-Sa03-8-E1-2,47.611688,-122.296222,1279601.4,226553.9,220003,4.171
S1-Sa03-8-E1-2,47.611620,-122.296224,1279600.5,226529.1,220004,4.176
S1-Sa03-8-E1-2,47.611539,-122.296224,1279599.9,226499.6,220005,4.182
S1-Sa03-8-E1-2,47.610012,-122.296229,1279588.0,225942.9,220006,4.287
S1-Sa03-8-E1-2,47.609798,-122.296233,1279585.7,225864.9,220007,4.302
S1-Sa03-8-E1-2,47.609798,-122.296233,1279585.7,225864.9,230001,4.302
S1-Sa03-8-E1-2,47.609009,-122.296244,1279577.3,225577.0,230002,4.356
S1-Sa03-8-E1-2,47.607998,-122.296262,1279565.9,225208.5,230003,4.426
S1-Sa03-8-E1-2,47.607827,-122.296285,1279559.1,225146.2,230004,4.438
S1-Sa03-8-E1-2,47.607711,-122.296314,1279551.1,225104.0,230005,4.446
S1-Sa03-8-E1-2,47.607660,-122.296330,1279546.8,225085.5,230006,4.450
S1-Sa03-8-E1-2,47.607660,-122.296330,1279546.8,225085.5,240001,4.450
S1-Sa03-8-E1-2,47.607588,-122.296353,1279540.6,225059.2,240002,4.455
S1-Sa03-8-E1-2,47.607450,-122.296402,1279527.6,225009.2,240003,4.465
S1-Sa03-8-E1-2,47.606729,-122.296662,1279458.5,224747.5,240004,4.516
S1-Sa03-8-E1-2,47.606613,-122.296695,1279449.5,224705.5,240005,4.524
S1-Sa03-8-E1-2,47.606479,-122.296723,1279441.6,224656.5,240006,4.533
S1-Sa03-8-E1-2,47.606175,-122.296787,1279423.9,224545.9,240007,4.555
S1-Sa03-8-E1-2,47.604244,-122.296796,1279408.1,223841.8,240008,4.688
S1-Sa03-8-E1-2,47.603993,-122.296788,1279408.5,223750.2,240009,4.705
S1-Sa03-8-E1-2,47.603993,-122.296788,1279408.5,223750.2,250001,4.705
S1-Sa03-8-E1-2,47.603563,-122.296772,1279409.3,223593.4,250002,4.735
S1-Sa03-8-E1-2,47.602658,-122.296762,1279405.5,223263.2,250003,4.798
S1-Sa03-8-E1-2,47.601658,-122.296766,1279397.6,222898.6,250004,4.867
S1-Sa03-8-E1-2,47.601660,-122.297862,1279127.3,222904.6,250005,4.918
S1-Sa03-8-E1-2,47.601661,-122.298169,1279051.5,222906.3,250006,4.932
S1-Sa03-8-E1-2,47.601661,-122.298169,1279051.5,222906.3,260001,4.932
S1-Sa03-8-E1-2,47.601662,-122.298915,1278867.5,222910.3,260002,4.967
S1-Sa03-8-E1-2,47.601665,-122.299969,1278607.6,222916.1,260003,5.016
S1-Sa03-8-E1-2,47.601667,-122.301094,1278330.1,222922.2,260004,5.069
S1-Sa03-8-E1-2,47.601668,-122.301831,1278148.5,222926.2,260005,5.103
S1-Sa03-8-E1-2,47.601667,-122.302124,1278076.0,222927.2,260006,5.117
S1-Sa03-8-E1-2,47.601671,-122.302334,1278024.4,222929.6,260007,5.127
S1-Sa03-8-E1-2,47.601546,-122.302298,1278032.4,222883.8,260008,5.136
S1-Sa03-8-E1-2,47.601481,-122.302280,1278036.3,222860.0,260009,5.140
S1-Sa03-8-E1-2,47.601403,-122.302265,1278039.6,222831.5,260010,5.146
S1-Sa03-8-E1-2,47.601309,-122.302249,1278042.8,222797.2,260011,5.152
S1-Sa03-8-E1-2,47.601265,-122.302245,1278043.4,222781.2,260012,5.155
S1-Sa03-8-E1-2,47.601265,-122.302245,1278043.4,222781.2,270001,5.155
S1-Sa03-8-E1-2,47.601221,-122.302241,1278044.1,222764.9,270002,5.158
S1-Sa03-8-E1-2,47.601128,-122.302237,1278044.5,222731.1,270003,5.165
S1-Sa03-8-E1-2,47.600323,-122.302234,1278039.5,222437.4,270004,5.220
S1-Sa03-8-E1-2,47.600074,-122.302234,1278038.0,222346.7,270005,5.238
S1-Sa03-8-E1-2,47.599918,-122.302230,1278037.8,222289.6,270006,5.248
S1-Sa03-8-E1-2,47.599677,-122.302217,1278039.3,222201.8,270007,5.265
S1-Sa03-8-E1-2,47.599281,-122.302214,1278037.2,222057.2,270008,5.292
S1-Sa03-8-E1-2,47.599288,-122.301420,1278233.2,222056.1,270009,5.329
S1-Sa03-8-E1-2,47.599288,-122.301420,1278233.2,222056.1,280001,5.329
S1-Sa03-8-E1-2,47.599290,-122.301218,1278283.1,222055.8,280002,5.339
S1-Sa03-8-E1-2,47.599271,-122.299882,1278612.5,222042.6,280003,5.401
S1-Sa03-8-E1-2,47.599254,-122.298666,1278912.2,222030.7,280004,5.458
S1-Sa03-8-E1-2,47.599235,-122.297413,1279221.3,222017.9,280005,5.517
S1-Sa03-8-E1-2,47.598982,-122.297420,1279217.7,221925.9,280006,5.534
S1-Sa03-8-E1-2,47.598982,-122.297420,1279217.7,221925.9,290001,5.534
S1-Sa03-8-E1-2,47.598829,-122.297425,1279215.5,221870.0,290002,5.545
S1-Sa03-8-E1-2,47.598475,-122.297435,1279210.5,221740.9,290003,5.569
S1-Sa03-8-E1-2,47.598061,-122.297447,1279204.6,221590.1,290004,5.598
S1-Sa03-8-E1-2,47.596730,-122.297486,1279185.9,221104.8,290005,5.690
S1-Sa03-8-E1-2,47.595880,-122.297514,1279173.1,220794.8,290006,5.749
S1-Sa03-8-E1-2,47.595529,-122.297569,1279157.0,220667.0,290007,5.773
S1-Sa03-8-E1-2,47.595288,-122.297647,1279136.1,220579.5,290008,5.790
S1-Sa03-8-E1-2,47.595288,-122.297647,1279136.1,220579.5,300001,5.790
S1-Sa03-8-E1-2,47.594716,-122.297832,1279086.6,220372.0,300002,5.830
S1-Sa03-8-E1-2,47.594559,-122.297863,1279077.8,220314.7,300003,5.841
S1-Sa03-8-E1-2,47.593323,-122.297850,1279072.5,219864.0,300004,5.927
S1-Sa03-8-E1-2,47.592949,-122.297821,1279077.0,219727.5,300005,5.953
S1-Sa03-8-E1-2,47.592633,-122.297762,1279089.3,219611.9,300006,5.975
S1-Sa03-8-E1-2,47.592031,-122.297632,1279117.3,219391.8,300007,6.017
S1-Sa03-8-E1-2,47.591624,-122.297544,1279136.2,219242.7,300008,6.045
S1-Sa03-8-E1-2,47.591624,-122.297544,1279136.2,219242.7,310001,6.045
S1-Sa03-8-E1-2,47.591587,-122.297536,1279137.9,219229.3,310002,6.048
S1-Sa03-8-E1-2,47.591440,-122.297505,1279144.4,219175.6,310003,6.058
S1-Sa03-8-E1-2,47.591342,-122.297486,1279148.5,219139.7,310004,6.065
S1-Sa03-8-E1-2,47.591281,-122.297476,1279150.6,219117.6,310005,6.069
S1-Sa03-8-E1-2,47.591175,-122.297461,1279153.5,219078.8,310006,6.076
S1-Sa03-8-E1-2,47.591094,-122.297453,1279155.0,219049.1,310007,6.082
S1-Sa03-8-E1-2,47.591000,-122.297445,1279156.1,219014.7,310008,6.089
S1-Sa03-8-E1-2,47.590871,-122.297438,1279157.1,218967.8,310009,6.097
S1-Sa03-8-E1-2,47.590763,-122.297437,1279156.6,218928.2,310010,6.105
S1-Sa03-8-E1-2,47.590592,-122.297442,1279154.1,218866.1,310011,6.117
S1-Sa03-8-E1-2,47.590480,-122.297453,1279150.6,218825.4,310012,6.124
S1-Sa03-8-E1-2,47.590357,-122.297464,1279147.0,218780.6,310013,6.133
S1-Sa03-8-E1-2,47.590258,-122.297475,1279143.6,218744.4,310014,6.140
S1-Sa03-8-E1-2,47.590156,-122.297491,1279138.9,218707.4,310015,6.147
S1-Sa03-8-E1-2,47.590065,-122.297509,1279134.0,218674.1,310016,6.153
S1-Sa03-8-E1-2,47.589834,-122.297564,1279118.8,218590.2,310017,6.169
S1-Sa03-8-E1-2,47.589702,-122.297604,1279107.9,218542.3,310018,6.179
S1-Sa03-8-E1-2,47.589547,-122.297655,1279094.4,218485.8,310019,6.190
S1-Sa03-8-E1-2,47.588890,-122.297876,1279035.3,218247.5,310020,6.236
S1-Sa03-8-E1-2,47.588736,-122.297926,1279021.7,218191.5,310021,6.247
S1-Sa03-8-E1-2,47.588571,-122.297976,1279008.4,218131.6,310022,6.259
S1-Sa03-8-E1-2,47.588422,-122.298016,1278997.5,218077.4,310023,6.269
S1-Sa03-8-E1-2,47.588319,-122.298037,1278991.5,218039.7,310024,6.276
S1-Sa03-8-E1-2,47.588196,-122.298058,1278985.5,217995.2,310025,6.285
S1-Sa03-8-E1-2,47.588086,-122.298075,1278980.6,217955.1,310026,6.293
S1-Sa03-8-E1-2,47.587991,-122.298086,1278977.1,217920.6,310027,6.299
S1-Sa03-8-E1-2,47.587991,-122.298086,1278977.1,217920.6,320001,6.299
S1-Sa03-8-E1-2,47.587981,-122.298088,1278976.7,217917.0,320002,6.300
S1-Sa03-8-E1-2,47.587899,-122.298096,1278974.1,217886.8,320003,6.306
S1-Sa03-8-E1-2,47.587759,-122.298104,1278971.2,217835.8,320004,6.315
S1-Sa03-8-E1-2,47.587583,-122.298107,1278969.1,217771.7,320005,6.327
S1-Sa03-8-E1-2,47.586902,-122.298116,1278962.1,217523.3,320006,6.375
S1-Sa03-8-E1-2,47.586333,-122.298123,1278956.6,217316.0,320007,6.414
S1-Sa03-8-E1-2,47.585479,-122.298132,1278948.5,217004.5,320008,6.473
S1-Sa03-8-E1-2,47.584492,-122.298139,1278939.7,216644.6,320009,6.541
S1-Sa03-8-E1-2,47.584259,-122.298140,1278937.9,216559.7,320010,6.557
S1-Sa03-8-E1-2,47.584259,-122.298140,1278937.9,216559.7,330001,6.557
S1-Sa03-8-E1-2,47.583644,-122.298143,1278933.0,216335.4,330002,6.600
S1-Sa03-8-E1-2,47.583379,-122.298143,1278931.0,216238.6,330003,6.618
S1-Sa03-8-E1-2,47.582958,-122.298083,1278942.9,216084.8,330004,6.647
S1-Sa03-8-E1-2,47.582711,-122.298001,1278961.4,215994.4,330005,6.665
S1-Sa03-8-E1-2,47.582643,-122.297970,1278968.7,215969.5,330006,6.670
S1-Sa03-8-E1-2,47.582351,-122.297782,1279013.1,215862.2,330007,6.691
S1-Sa03-8-E1-2,47.582029,-122.297461,1279090.1,215743.1,330008,6.718
S1-Sa03-8-E1-2,47.581534,-122.297148,1279163.7,215561.1,330009,6.756
S1-Sa03-8-E1-2,47.581269,-122.296989,1279201.3,215463.8,330010,6.775
S1-Sa03-8-E1-2,47.581032,-122.296826,1279239.8,215376.5,330011,6.793
S1-Sa03-8-E1-2,47.581032,-122.296826,1279239.8,215376.5,340001,6.793
S1-Sa03-8-E1-2,47.580505,-122.296465,1279325.1,215182.8,340002,6.833
S1-Sa03-8-E1-2,47.580265,-122.296345,1279353.1,215094.5,340003,6.851
S1-Sa03-8-E1-2,47.580033,-122.296262,1279372.0,215009.6,340004,6.867
S1-Sa03-8-E1-2,47.579655,-122.296193,1279386.5,214871.5,340005,6.894
S1-Sa03-8-E1-2,47.578349,-122.296186,1279379.0,214395.1,340006,6.984
S1-Sa03-8-E1-2,47.578026,-122.296187,1279376.5,214277.5,340007,7.006
S1-Sa03-8-E1-2,47.577635,-122.296184,1279374.7,214134.7,340008,7.033
S1-Sa03-8-E1-2,47.577631,-122.296385,1279324.9,214134.1,340009,7.043
S1-Sa03-8-E1-2,47.577524,-122.296538,1279286.6,214095.8,340010,7.053
S1-Sa03-8-E1-2,47.577508,-122.296744,1279235.5,214090.9,340011,7.063
S1-Sa03-8-E1-2,47.577507,-122.297022,1279166.9,214092.1,340012,7.076
S1-Sa03-8-E1-2,47.577527,-122.297183,1279127.4,214100.0,340013,7.083
S1-Sa03-8-E1-2,47.577558,-122.297209,1279121.2,214111.4,340014,7.086
S1-Sa03-8-W1-3,47.577558,-122.297209,1279121.2,214111.4,10001,0.000
S1-Sa03-8-W1-3,47.577618,-122.297260,1279109.1,214133.4,10002,0.005
S1-Sa03-8-W1-3,47.577595,-122.297345,1279087.8,214125.5,10003,0.009
S1-Sa03-8-W1-3,47.577528,-122.297520,1279044.1,214101.9,10004,0.018
S1-Sa03-8-W1-3,47.578352,-122.298149,1278894.8,214405.4,10005,0.083
S1-Sa03-8-W1-3,47.578349,-122.296186,1279379.0,214395.1,10006,0.174
S1-Sa03-8-W1-3,47.579655,-122.296193,1279386.5,214871.5,10007,0.264
S1-Sa03-8-W1-3,47.580033,-122.296262,1279372.0,215009.6,10008,0.291
S1-Sa03-8-W1-3,47.580265,-122.296345,1279353.1,215094.5,10009,0.307
S1-Sa03-8-W1-3,47.580505,-122.296465,1279325.1,215182.8,10010,0.325
S1-Sa03-8-W1-3,47.581269,-122.296989,1279201.3,215463.8,10011,0.383
S1-Sa03-8-W1-3,47.581525,-122.297143,1279164.9,215557.9,10012,0.402
S1-Sa03-8-W1-3,47.581525,-122.297143,1279164.9,215557.9,20001,0.402
S1-Sa03-8-W1-3,47.581534,-122.297148,1279163.7,215561.1,20002,0.403
S1-Sa03-8-W1-3,47.582029,-122.297461,1279090.1,215743.1,20003,0.440
S1-Sa03-8-W1-3,47.582351,-122.297782,1279013.1,215862.2,20004,0.467
S1-Sa03-8-W1-3,47.582643,-122.297970,1278968.7,215969.5,20005,0.489
S1-Sa03-8-W1-3,47.582711,-122.298001,1278961.4,215994.4,20006,0.494
S1-Sa03-8-W1-3,47.582958,-122.298083,1278942.9,216084.8,20007,0.511
S1-Sa03-8-W1-3,47.583379,-122.298143,1278931.0,216238.6,20008,0.540
S1-Sa03-8-W1-3,47.583644,-122.298143,1278933.0,216335.4,20009,0.559
S1-Sa03-8-W1-3,47.583851,-122.298142,1278934.6,216410.8,20010,0.573
S1-Sa03-8-W1-3,47.583851,-122.298142,1278934.6,216410.8,30001,0.573
S1-Sa03-8-W1-3,47.584492,-122.298139,1278939.7,216644.6,30002,0.617
S1-Sa03-8-W1-3,47.585479,-122.298132,1278948.5,217004.5,30003,0.685
S1-Sa03-8-W1-3,47.586333,-122.298123,1278956.6,217316.0,30004,0.744
S1-Sa03-8-W1-3,47.586902,-122.298116,1278962.1,217523.3,30005,0.784
S1-Sa03-8-W1-3,47.587583,-122.298107,1278969.1,217771.7,30006,0.831
S1-Sa03-8-W1-3,47.587759,-122.298104,1278971.2,217835.8,30007,0.843
S1-Sa03-8-W1-3,47.587899,-122.298096,1278974.1,217886.8,30008,0.853
S1-Sa03-8-W1-3,47.587981,-122.298088,1278976.7,217917.0,30009,0.858
S1-Sa03-8-W1-3,47.588086,-122.298075,1278980.6,217955.1,30010,0.866
S1-Sa03-8-W1-3,47.588196,-122.298058,1278985.5,217995.2,30011,0.873
S1-Sa03-8-W1-3,47.588319,-122.298037,1278991.5,218039.7,30012,0.882
S1-Sa03-8-W1-3,47.588422,-122.298016,1278997.5,218077.4,30013,0.889
S1-Sa03-8-W1-3,47.588571,-122.297976,1279008.4,218131.6,30014,0.899
S1-Sa03-8-W1-3,47.588694,-122.297939,1279018.3,218176.1,30015,0.908
S1-Sa03-8-W1-3,47.588694,-122.297939,1279018.3,218176.1,40001,0.908
S1-Sa03-8-W1-3,47.588736,-122.297926,1279021.7,218191.5,40002,0.911
S1-Sa03-8-W1-3,47.588890,-122.297876,1279035.3,218247.5,40003,0.922
S1-Sa03-8-W1-3,47.589547,-122.297655,1279094.4,218485.8,40004,0.969
S1-Sa03-8-W1-3,47.589702,-122.297604,1279107.9,218542.3,40005,0.980
S1-Sa03-8-W1-3,47.589834,-122.297564,1279118.8,218590.2,40006,0.989
S1-Sa03-8-W1-3,47.590065,-122.297509,1279134.0,218674.1,40007,1.005
S1-Sa03-8-W1-3,47.590156,-122.297491,1279138.9,218707.4,40008,1.011
S1-Sa03-8-W1-3,47.590258,-122.297475,1279143.6,218744.4,40009,1.018
S1-Sa03-8-W1-3,47.590357,-122.297464,1279147.0,218780.6,40010,1.025
S1-Sa03-8-W1-3,47.590480,-122.297453,1279150.6,218825.4,40011,1.034
S1-Sa03-8-W1-3,47.590592,-122.297442,1279154.1,218866.1,40012,1.042
S1-Sa03-8-W1-3,47.590633,-122.297441,1279154.7,218880.9,40013,1.044
S1-Sa03-8-W1-3,47.590633,-122.297441,1279154.7,218880.9,50001,1.044
S1-Sa03-8-W1-3,47.590763,-122.297437,1279156.6,218928.2,50002,1.053
S1-Sa03-8-W1-3,47.590871,-122.297438,1279157.1,218967.8,50003,1.061
