route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
11-2256,GLINE_2-S1-Sa-Saturday-03,57942725-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942726-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942727-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942728-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942729-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942730-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942731-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942732-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942733-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942734-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942735-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942736-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942737-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942738-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942739-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942740-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942741-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942742-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942743-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942744-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942745-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942746-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942747-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942748-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942749-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942750-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942751-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942752-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942753-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942754-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942755-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942756-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421907,S1-Sa03-11-n1-0
11-2256,GLINE_2-S1-Sa-Saturday-03,57942757-GLINE_2-S1-Sa-Saturday-03,"to Madison Park",0,6421906,S1-Sa03-11-n1-0
8-2256,GLINE_2-S1-Sa-Saturday-03,57942758-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421882,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942759-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942760-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942761-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421884,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942762-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942763-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421881,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942764-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942765-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421881,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942766-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942767-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942768-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421881,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942769-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942770-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421882,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942771-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942772-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942773-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421884,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942774-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421881,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942775-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942776-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421882,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942777-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942778-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942779-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421884,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942780-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942781-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942782-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942783-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942784-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942785-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942786-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421881,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942787-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942788-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942789-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942790-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942791-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942792-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942793-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942794-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942795-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942796-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942797-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942798-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942799-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942800-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942801-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942802-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942803-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942804-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942805-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942806-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942807-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942808-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942809-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942810-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942811-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942812-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942813-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942814-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942815-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942816-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942817-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942818-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942819-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942820-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942821-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942822-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942823-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942824-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942825-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942826-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942827-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942828-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942829-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942830-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942831-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942832-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942833-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942834-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942835-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942836-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942837-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421882,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942838-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942839-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942840-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942841-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421884,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942842-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942843-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942844-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421880,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942845-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942846-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942847-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942848-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942849-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421881,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942850-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942851-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421885,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942852-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421886,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942853-GLINE_2-S1-Sa-Saturday-03,"to Queen Anne",1,6421883,S1-Sa03-8-W1-3
8-2256,GLINE_2-S1-Sa-Saturday-03,57942854-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942855-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942856-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421884,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942857-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942858-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942859-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942860-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421884,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942861-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942862-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942863-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421882,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942864-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421880,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942865-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421881,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942866-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421883,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942867-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421884,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942868-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421885,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942869-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421886,S1-Sa03-8-E1-2
8-2256,GLINE_2-S1-Sa-Saturday-03,57942870-GLINE_2-S1-Sa-Saturday-03,"to Mt Baker Station",0,6421882,S1-Sa03-8-E1-2
