route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
12-2255,GLINE_2-S1-Su-Sunday-04,57941495-GLINE_2-S1-Su-Sunday-04,"to Interlaken Park",0,6421865,S1-Su04-12-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941496-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421862,S1-Su04-10-s1-1
10-2255,GLINE_2-S1-Su-Sunday-04,57941497-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421862,S1-Su04-10-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941498-GLINE_2-S1-Su-Sunday-04,"to Interlaken Park",0,6421865,S1-Su04-12-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941499-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941500-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941501-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941502-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941503-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941504-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941505-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
12-2255,GLINE_2-S1-Su-Sunday-04,57941506-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941507-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
10-2255,GLINE_2-S1-Su-Sunday-04,57941508-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941509-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
12-2255,GLINE_2-S1-Su-Sunday-04,57941510-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941511-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941512-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941513-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941514-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941515-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941516-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941517-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
10-2255,GLINE_2-S1-Su-Sunday-04,57941518-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941519-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941520-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941521-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941522-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941523-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941524-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941525-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941526-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941527-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941528-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941529-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941530-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941531-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941532-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941533-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941534-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941535-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941536-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941537-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941538-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941539-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941540-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941541-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941542-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941543-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941544-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421862,S1-Su04-10-n1-0
10-2255,GLINE_2-S1-Su-Sunday-04,57941545-GLINE_2-S1-Su-Sunday-04,"to Capitol Hill",0,6421863,S1-Su04-10-n1-0
12-2255,GLINE_2-S1-Su-Sunday-04,57941546-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941547-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941548-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941549-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941550-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941551-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941552-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941553-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941554-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941555-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941556-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941557-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941558-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941559-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941560-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941561-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941562-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941563-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941564-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941565-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941566-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941567-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941568-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941569-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941570-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941571-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941572-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421865,S1-Su04-12-s1-1
12-2255,GLINE_2-S1-Su-Sunday-04,57941573-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421864,S1-Su04-12-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941683-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941686-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941687-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941688-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941689-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941690-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941691-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941692-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941693-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941694-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941695-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941696-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941697-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941698-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941700-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941701-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941702-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941703-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941704-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941705-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941706-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941707-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941708-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941709-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941710-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941711-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941712-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941713-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421871,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941714-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941715-GLINE_2-S1-Su-Sunday-04,"to Downtown Seattle",1,6421872,S1-Su04-11-s1-1
11-2255,GLINE_2-S1-Su-Sunday-04,57941716-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941717-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941718-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941719-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941720-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941721-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941722-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941723-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941724-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941725-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941726-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941727-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941728-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941729-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941730-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941731-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941732-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941733-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941734-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941735-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941736-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941737-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941738-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941739-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421872,S1-Su04-11-n1-0
11-2255,GLINE_2-S1-Su-Sunday-04,57941740-GLINE_2-S1-Su-Sunday-04,"to Madison Park",0,6421871,S1-Su04-11-n1-0
